city,date,temp_c,humidity,wind_kmph,precip_mm
Ibadan,2022-09-30T13:00,24.5,87,9.7,0.2
Ibadan,2022-09-30T14:00,23.7,89,4.4,2.5
Ibadan,2022-09-30T15:00,24.5,87,2.9,0.4
Ibadan,2022-09-30T16:00,25.2,83,4.6,0.2
Ibadan,2022-09-30T17:00,24.1,89,7.5,0.4
Ibadan,2022-09-30T18:00,23.6,92,6.9,0.2
Ibadan,2022-09-30T19:00,22.8,96,6.2,0.0
Ibadan,2022-09-30T20:00,22.4,98,6.4,0.0
Ibadan,2022-09-30T21:00,22.3,98,7.0,0.0
Ibadan,2022-09-30T22:00,22.2,99,5.8,0.0
Ibadan,2022-09-30T23:00,22.2,98,4.7,0.0
Ibadan,2022-10-01T00:00,22.0,99,6.1,0.0
Ibadan,2022-10-01T01:00,22.3,97,7.3,0.0
Ibadan,2022-10-01T02:00,22.3,96,7.0,0.1
Ibadan,2022-10-01T03:00,22.0,98,5.1,0.0
Ibadan,2022-10-01T04:00,21.8,99,5.4,0.0
Ibadan,2022-10-01T05:00,21.7,99,4.4,0.0
Ibadan,2022-10-01T06:00,21.5,99,4.3,0.0
Ibadan,2022-10-01T07:00,21.8,98,4.9,0.0
Ibadan,2022-10-01T08:00,22.8,92,7.1,0.0
Ibadan,2022-10-01T09:00,24.6,82,10.2,0.1
Ibadan,2022-10-01T10:00,25.2,80,9.6,0.2
Ibadan,2022-10-01T11:00,26.6,75,8.6,0.2
Ibadan,2022-10-01T12:00,27.8,70,8.6,0.2
Ibadan,2022-10-01T13:00,26.3,72,11.9,0.5
Ibadan,2022-10-01T14:00,24.9,84,6.4,1.2
Ibadan,2022-10-01T15:00,26.6,78,6.6,0.2
Ibadan,2022-10-01T16:00,26.1,80,8.9,1.0
Ibadan,2022-10-01T17:00,24.6,88,5.5,4.0
Ibadan,2022-10-01T18:00,24.2,87,6.8,0.1
Ibadan,2022-10-01T19:00,23.3,94,7.4,0.0
Ibadan,2022-10-01T20:00,22.8,96,6.3,0.0
Ibadan,2022-10-01T21:00,22.5,97,5.8,0.0
Ibadan,2022-10-01T22:00,22.4,96,4.0,0.0
Ibadan,2022-10-01T23:00,22.0,96,4.2,0.0
Ibadan,2022-10-02T00:00,22.2,97,3.7,0.0
Ibadan,2022-10-02T01:00,22.1,98,5.8,0.0
Ibadan,2022-10-02T02:00,21.9,98,3.7,0.0
Ibadan,2022-10-02T03:00,21.1,99,5.2,0.0
Ibadan,2022-10-02T04:00,21.5,99,5.8,0.0
Ibadan,2022-10-02T05:00,20.6,99,5.9,0.0
Ibadan,2022-10-02T06:00,20.8,100,3.6,0.0
Ibadan,2022-10-02T07:00,21.2,100,4.9,0.0
Ibadan,2022-10-02T08:00,22.5,94,7.2,0.0
Ibadan,2022-10-02T09:00,24.6,83,7.2,0.0
Ibadan,2022-10-02T10:00,25.5,78,4.1,0.0
Ibadan,2022-10-02T11:00,26.1,75,4.0,0.1
Ibadan,2022-10-02T12:00,27.1,70,4.1,0.0
Ibadan,2022-10-02T13:00,26.1,78,3.8,0.2
Ibadan,2022-10-02T14:00,26.9,74,6.8,0.0
Ibadan,2022-10-02T15:00,28.0,68,6.9,0.0
Ibadan,2022-10-02T16:00,28.2,67,7.7,0.0
Ibadan,2022-10-02T17:00,27.7,69,9.4,0.0
Ibadan,2022-10-02T18:00,26.3,77,9.0,0.0
Ibadan,2022-10-02T19:00,24.9,84,5.8,0.0
Ibadan,2022-10-02T20:00,24.0,90,9.0,0.1
Ibadan,2022-10-02T21:00,23.2,96,7.2,0.1
Ibadan,2022-10-02T22:00,22.8,98,4.0,0.0
Ibadan,2022-10-02T23:00,22.8,97,2.5,0.0
Ibadan,2022-10-03T00:00,22.5,98,3.5,0.0
Ibadan,2022-10-03T01:00,21.2,99,5.1,0.0
Ibadan,2022-10-03T02:00,21.6,99,3.7,0.0
Ibadan,2022-10-03T03:00,21.5,100,2.0,0.0
Ibadan,2022-10-03T04:00,21.5,100,1.5,0.0
Ibadan,2022-10-03T05:00,21.8,99,4.7,0.0
Ibadan,2022-10-03T06:00,22.0,99,5.9,0.0
Ibadan,2022-10-03T07:00,22.1,99,6.8,0.0
Ibadan,2022-10-03T08:00,22.8,95,7.3,0.0
Ibadan,2022-10-03T09:00,24.1,88,8.2,0.0
Ibadan,2022-10-03T10:00,25.8,77,7.0,0.1
Ibadan,2022-10-03T11:00,26.9,72,4.4,0.1
Ibadan,2022-10-03T12:00,27.8,68,4.0,0.0
Ibadan,2022-10-03T13:00,28.3,68,6.4,0.0
Ibadan,2022-10-03T14:00,29.0,65,4.0,0.0
Ibadan,2022-10-03T15:00,28.7,66,6.9,0.0
Ibadan,2022-10-03T16:00,29.3,64,10.1,0.0
Ibadan,2022-10-03T17:00,27.3,74,14.0,0.0
Ibadan,2022-10-03T18:00,25.7,80,12.0,0.0
Ibadan,2022-10-03T19:00,24.5,85,7.4,0.0
Ibadan,2022-10-03T20:00,24.1,86,10.1,0.1
Ibadan,2022-10-03T21:00,23.4,91,8.5,0.0
Ibadan,2022-10-03T22:00,22.9,94,7.0,0.0
Ibadan,2022-10-03T23:00,22.5,96,7.4,0.0
Ibadan,2022-10-04T00:00,22.2,98,6.9,0.0
Ibadan,2022-10-04T01:00,21.8,98,4.1,0.0
Ibadan,2022-10-04T02:00,22.2,98,5.0,0.0
Ibadan,2022-10-04T03:00,22.6,97,5.9,0.0
Ibadan,2022-10-04T04:00,22.7,97,5.6,0.0
Ibadan,2022-10-04T05:00,22.7,97,5.9,0.0
Ibadan,2022-10-04T06:00,22.7,96,7.4,0.0
Ibadan,2022-10-04T07:00,22.8,96,6.6,0.0
Ibadan,2022-10-04T08:00,23.6,90,7.6,0.1
Ibadan,2022-10-04T09:00,25.1,83,6.5,0.2
Ibadan,2022-10-04T10:00,26.7,74,5.7,0.1
Ibadan,2022-10-04T11:00,26.9,74,4.4,0.2
Ibadan,2022-10-04T12:00,28.1,71,3.4,0.1
Ibadan,2022-10-04T13:00,29.0,64,4.9,0.0
Ibadan,2022-10-04T14:00,30.2,61,4.7,0.0
Ibadan,2022-10-04T15:00,28.8,63,9.8,0.0
Ibadan,2022-10-04T16:00,27.0,71,14.8,0.1
Ibadan,2022-10-04T17:00,25.8,80,10.8,0.0
Ibadan,2022-10-04T18:00,25.2,83,10.1,0.0
Ibadan,2022-10-04T19:00,24.3,89,9.0,0.0
Ibadan,2022-10-04T20:00,23.5,92,8.0,0.0
Ibadan,2022-10-04T21:00,22.9,94,6.4,0.0
Ibadan,2022-10-04T22:00,22.6,96,6.7,0.0
Ibadan,2022-10-04T23:00,22.4,97,7.5,0.0
Ibadan,2022-10-05T00:00,22.1,98,6.7,0.0
Ibadan,2022-10-05T01:00,22.0,99,6.2,0.0
Ibadan,2022-10-05T02:00,22.0,99,5.2,0.0
Ibadan,2022-10-05T03:00,22.0,99,4.2,0.0
Ibadan,2022-10-05T04:00,22.2,98,4.7,0.0
Ibadan,2022-10-05T05:00,22.2,98,3.8,0.0
Ibadan,2022-10-05T06:00,21.9,99,1.8,0.0
Ibadan,2022-10-05T07:00,22.2,97,4.5,0.0
Ibadan,2022-10-05T08:00,23.0,91,5.3,0.0
Ibadan,2022-10-05T09:00,24.9,79,6.0,0.1
Ibadan,2022-10-05T10:00,25.7,76,6.1,0.1
Ibadan,2022-10-05T11:00,26.9,72,5.6,0.0
Ibadan,2022-10-05T12:00,28.1,66,3.9,0.0
Ibadan,2022-10-05T13:00,28.9,64,7.2,0.0
Ibadan,2022-10-05T14:00,29.5,64,7.6,0.0
Ibadan,2022-10-05T15:00,28.8,67,10.0,0.1
Ibadan,2022-10-05T16:00,24.8,87,9.7,1.6
Ibadan,2022-10-05T17:00,25.7,82,6.5,0.0
Ibadan,2022-10-05T18:00,25.0,87,8.4,0.1
Ibadan,2022-10-05T19:00,23.9,93,6.0,0.0
Ibadan,2022-10-05T20:00,23.6,94,7.0,0.0
Ibadan,2022-10-05T21:00,23.4,94,8.3,0.0
Ibadan,2022-10-05T22:00,22.9,96,8.4,0.0
Ibadan,2022-10-05T23:00,22.4,98,6.6,0.0
Ibadan,2022-10-06T00:00,22.2,99,6.0,0.0
Ibadan,2022-10-06T01:00,22.4,99,5.9,0.0
Ibadan,2022-10-06T02:00,22.4,99,5.9,0.0
Ibadan,2022-10-06T03:00,22.7,98,7.4,0.0
Ibadan,2022-10-06T04:00,22.7,97,7.6,0.0
Ibadan,2022-10-06T05:00,22.7,96,7.1,0.0
Ibadan,2022-10-06T06:00,22.6,97,5.8,0.0
Ibadan,2022-10-06T07:00,22.7,95,6.9,0.0
Ibadan,2022-10-06T08:00,23.6,89,9.4,0.0
Ibadan,2022-10-06T09:00,25.3,79,8.0,0.0
Ibadan,2022-10-06T10:00,26.4,73,7.3,0.1
Ibadan,2022-10-06T11:00,27.7,71,5.0,0.1
Ibadan,2022-10-06T12:00,28.2,69,4.7,0.2
Ibadan,2022-10-06T13:00,28.9,62,1.1,0.2
Ibadan,2022-10-06T14:00,26.8,78,9.8,0.2
Ibadan,2022-10-06T15:00,26.1,80,9.6,0.0
Ibadan,2022-10-06T16:00,25.9,77,7.3,0.3
Ibadan,2022-10-06T17:00,24.7,83,10.0,0.0
Ibadan,2022-10-06T18:00,23.8,89,7.6,0.0
Ibadan,2022-10-06T19:00,23.2,93,5.0,0.1
Ibadan,2022-10-06T20:00,22.8,96,6.2,0.0
Ibadan,2022-10-06T21:00,22.3,98,4.4,0.0
Ibadan,2022-10-06T22:00,22.1,99,4.8,0.0
Ibadan,2022-10-06T23:00,22.6,97,5.8,0.0
Ibadan,2022-10-07T00:00,22.7,97,5.9,0.0
Ibadan,2022-10-07T01:00,22.1,99,2.2,0.1
Ibadan,2022-10-07T02:00,22.7,96,5.4,0.3
Ibadan,2022-10-07T03:00,22.6,96,5.6,0.1
Ibadan,2022-10-07T04:00,22.5,97,6.7,0.1
Ibadan,2022-10-07T05:00,22.4,97,6.3,0.6
Ibadan,2022-10-07T06:00,22.2,98,3.8,0.6
Ibadan,2022-10-07T07:00,22.1,100,4.0,0.5
Ibadan,2022-10-07T08:00,22.5,99,7.0,0.6
Ibadan,2022-10-07T09:00,23.5,94,5.7,1.8
Ibadan,2022-10-07T10:00,23.6,93,5.4,1.9
Ibadan,2022-10-07T11:00,24.7,87,8.4,0.2
Ibadan,2022-10-07T12:00,26.3,82,7.4,0.2
Ibadan,2022-10-07T13:00,24.8,83,7.2,0.3
Ibadan,2022-10-07T14:00,23.6,88,1.8,5.4
Ibadan,2022-10-07T15:00,23.5,92,9.8,0.7
Ibadan,2022-10-07T16:00,23.4,92,9.0,0.2
Ibadan,2022-10-07T17:00,23.5,94,9.0,0.0
Ibadan,2022-10-07T18:00,23.1,96,6.6,0.0
Ibadan,2022-10-07T19:00,22.8,98,4.3,0.0
Ibadan,2022-10-07T20:00,22.3,99,4.2,0.0
Ibadan,2022-10-07T21:00,21.9,99,3.8,0.0
Ibadan,2022-10-07T22:00,22.1,100,2.5,0.0
Ibadan,2022-10-07T23:00,22.3,99,0.7,0.0
Ibadan,2022-10-08T00:00,22.0,100,2.5,0.0
Ibadan,2022-10-08T01:00,22.6,97,4.5,0.0
Ibadan,2022-10-08T02:00,23.0,94,2.4,0.0
Ibadan,2022-10-08T03:00,22.7,98,0.4,0.0
Ibadan,2022-10-08T04:00,21.9,99,2.6,0.0
Ibadan,2022-10-08T05:00,22.2,99,2.4,0.0
Ibadan,2022-10-08T06:00,22.0,99,1.3,0.0
Ibadan,2022-10-08T07:00,22.1,99,1.5,0.0
Ibadan,2022-10-08T08:00,22.9,95,2.0,0.0
Ibadan,2022-10-08T09:00,23.6,90,4.2,0.0
Ibadan,2022-10-08T10:00,24.6,84,4.2,0.0
Ibadan,2022-10-08T11:00,25.6,79,2.3,0.0
Ibadan,2022-10-08T12:00,26.3,75,2.6,0.0
Ibadan,2022-10-08T13:00,28.2,66,3.3,0.0
Ibadan,2022-10-08T14:00,28.6,64,4.4,0.0
Ibadan,2022-10-08T15:00,28.8,64,3.5,0.0
Ibadan,2022-10-08T16:00,28.2,67,4.7,0.0
Ibadan,2022-10-08T17:00,28.0,69,4.7,0.0
Ibadan,2022-10-08T18:00,26.6,78,7.6,0.0
Ibadan,2022-10-08T19:00,25.2,83,7.3,0.0
Ibadan,2022-10-08T20:00,24.5,87,6.5,0.0
Ibadan,2022-10-08T21:00,24.0,89,7.5,0.0
Ibadan,2022-10-08T22:00,23.5,94,8.0,0.0
Ibadan,2022-10-08T23:00,22.8,98,4.3,0.0
Ibadan,2022-10-09T00:00,22.4,99,5.8,0.0
Ibadan,2022-10-09T01:00,22.9,96,4.0,0.0
Ibadan,2022-10-09T02:00,22.5,98,7.8,1.2
Ibadan,2022-10-09T03:00,22.0,97,8.4,1.5
Ibadan,2022-10-09T04:00,21.8,98,4.1,0.1
Ibadan,2022-10-09T05:00,21.8,100,2.9,1.7
Ibadan,2022-10-09T06:00,21.8,99,2.2,1.0
Ibadan,2022-10-09T07:00,21.8,100,3.0,1.2
Ibadan,2022-10-09T08:00,22.3,96,0.8,0.2
Ibadan,2022-10-09T09:00,23.1,91,1.9,0.1
Ibadan,2022-10-09T10:00,23.8,90,1.8,0.1
Ibadan,2022-10-09T11:00,24.2,88,1.4,0.1
Ibadan,2022-10-09T12:00,24.6,87,2.5,0.2
Ibadan,2022-10-09T13:00,27.6,69,8.4,0.1
Ibadan,2022-10-09T14:00,28.7,67,9.4,0.0
Ibadan,2022-10-09T15:00,28.3,69,8.8,0.0
Ibadan,2022-10-09T16:00,27.1,73,10.7,0.1
Ibadan,2022-10-09T17:00,24.9,83,6.3,0.2
Ibadan,2022-10-09T18:00,24.0,89,3.3,0.2
Ibadan,2022-10-09T19:00,23.0,96,3.2,0.0
Ibadan,2022-10-09T20:00,22.8,97,3.6,0.0
Ibadan,2022-10-09T21:00,22.1,97,4.8,0.0
Ibadan,2022-10-09T22:00,22.4,97,6.0,0.0
Ibadan,2022-10-09T23:00,22.3,97,5.5,0.0
Ibadan,2022-10-10T00:00,21.4,99,6.6,0.0
Ibadan,2022-10-10T01:00,21.0,98,5.4,0.0
Ibadan,2022-10-10T02:00,21.5,98,3.9,0.0
Ibadan,2022-10-10T03:00,21.0,99,3.6,0.0
Ibadan,2022-10-10T04:00,21.3,98,3.3,0.0
Ibadan,2022-10-10T05:00,21.4,99,3.1,0.0
Ibadan,2022-10-10T06:00,21.6,99,2.6,0.0
Ibadan,2022-10-10T07:00,21.7,99,1.8,0.0
Ibadan,2022-10-10T08:00,22.9,94,3.2,0.0
Ibadan,2022-10-10T09:00,24.7,85,7.3,0.0
Ibadan,2022-10-10T10:00,26.1,78,9.6,0.1
Ibadan,2022-10-10T11:00,26.8,74,9.1,0.1
Ibadan,2022-10-10T12:00,27.4,72,7.1,0.1
Ibadan,2022-10-10T13:00,25.7,79,1.9,0.1
Ibadan,2022-10-10T14:00,26.2,78,1.9,0.0
Ibadan,2022-10-10T15:00,27.8,73,6.0,0.1
Ibadan,2022-10-10T16:00,25.9,82,10.6,1.4
Ibadan,2022-10-10T17:00,25.5,84,9.1,0.1
Ibadan,2022-10-10T18:00,24.9,86,7.6,0.0
Ibadan,2022-10-10T19:00,23.7,92,7.5,0.0
Ibadan,2022-10-10T20:00,23.2,95,6.1,0.0
Ibadan,2022-10-10T21:00,23.1,96,6.3,0.0
Ibadan,2022-10-10T22:00,22.7,98,4.8,0.0
Ibadan,2022-10-10T23:00,22.5,99,5.1,0.0
Ibadan,2022-10-11T00:00,22.3,99,2.5,0.0
Ibadan,2022-10-11T01:00,21.9,99,2.4,0.0
Ibadan,2022-10-11T02:00,22.2,99,3.6,0.0
Ibadan,2022-10-11T03:00,22.0,99,2.4,0.0
Ibadan,2022-10-11T04:00,22.1,99,2.9,0.0
Ibadan,2022-10-11T05:00,21.8,99,3.5,0.0
Ibadan,2022-10-11T06:00,22.1,98,3.3,0.0
Ibadan,2022-10-11T07:00,22.2,97,3.6,0.0
Ibadan,2022-10-11T08:00,22.7,94,3.9,0.0
Ibadan,2022-10-11T09:00,24.3,85,4.3,0.0
Ibadan,2022-10-11T10:00,25.7,77,5.2,0.0
Ibadan,2022-10-11T11:00,26.7,73,4.6,0.1
Ibadan,2022-10-11T12:00,27.6,69,4.9,0.0
Ibadan,2022-10-11T13:00,28.8,67,4.3,0.0
Ibadan,2022-10-11T14:00,29.7,64,4.3,0.0
Ibadan,2022-10-11T15:00,29.8,63,5.2,0.0
Ibadan,2022-10-11T16:00,29.2,64,5.8,0.1
Ibadan,2022-10-11T17:00,26.5,79,9.8,0.4
Ibadan,2022-10-11T18:00,25.3,85,9.4,0.1
Ibadan,2022-10-11T19:00,23.8,94,3.4,0.1
Ibadan,2022-10-11T20:00,23.3,96,4.2,0.1
Ibadan,2022-10-11T21:00,23.5,96,6.5,0.0
Ibadan,2022-10-11T22:00,23.0,97,6.6,0.0
Ibadan,2022-10-11T23:00,22.7,98,5.8,0.0
Ibadan,2022-10-12T00:00,22.5,98,6.4,0.0
Ibadan,2022-10-12T01:00,21.9,99,4.5,0.0
Ibadan,2022-10-12T02:00,21.8,99,4.3,0.0
Ibadan,2022-10-12T03:00,21.9,100,3.9,0.0
Ibadan,2022-10-12T04:00,22.1,100,3.1,0.0
Ibadan,2022-10-12T05:00,21.9,99,4.8,4.4
Ibadan,2022-10-12T06:00,22.2,98,3.1,0.1
Ibadan,2022-10-12T07:00,22.1,98,5.4,0.0
Ibadan,2022-10-12T08:00,23.0,93,7.2,0.0
Ibadan,2022-10-12T09:00,24.0,88,7.1,0.0
Ibadan,2022-10-12T10:00,25.0,84,7.2,0.0
Ibadan,2022-10-12T11:00,25.5,82,7.6,0.0
Ibadan,2022-10-12T12:00,26.0,80,4.1,0.2
Ibadan,2022-10-12T13:00,26.1,78,2.5,0.1
Ibadan,2022-10-12T14:00,26.4,79,4.3,0.1
Ibadan,2022-10-12T15:00,24.6,84,7.3,0.9
Ibadan,2022-10-12T16:00,24.4,88,3.4,0.5
Ibadan,2022-10-12T17:00,23.9,90,5.8,0.3
Ibadan,2022-10-12T18:00,23.7,94,2.1,0.0
Ibadan,2022-10-12T19:00,23.3,97,2.9,0.0
Ibadan,2022-10-12T20:00,22.8,99,4.1,0.0
Ibadan,2022-10-12T21:00,21.9,100,4.8,0.0
Ibadan,2022-10-12T22:00,21.7,100,3.3,0.0
Ibadan,2022-10-12T23:00,21.8,99,4.5,0.0
Ibadan,2022-10-13T00:00,21.6,100,3.4,0.0
Ibadan,2022-10-13T01:00,21.8,100,4.3,0.0
Ibadan,2022-10-13T02:00,22.1,99,4.8,0.0
Ibadan,2022-10-13T03:00,22.0,100,4.6,0.0
Ibadan,2022-10-13T04:00,22.1,99,7.7,0.0
Ibadan,2022-10-13T05:00,22.2,99,7.6,0.0
Ibadan,2022-10-13T06:00,22.3,99,5.4,0.0
Ibadan,2022-10-13T07:00,22.5,98,4.5,0.1
Ibadan,2022-10-13T08:00,22.9,95,3.0,0.1
Ibadan,2022-10-13T09:00,23.3,92,3.6,0.3
Ibadan,2022-10-13T10:00,24.1,92,3.4,0.3
Ibadan,2022-10-13T11:00,23.6,87,7.4,5.7
Ibadan,2022-10-13T12:00,24.2,87,7.4,0.6
Ibadan,2022-10-13T13:00,24.3,88,5.5,0.2
Ibadan,2022-10-13T14:00,25.7,85,5.0,0.7
Ibadan,2022-10-13T15:00,26.5,80,5.6,0.4
Ibadan,2022-10-13T16:00,24.3,85,9.7,6.3
Ibadan,2022-10-13T17:00,23.2,96,7.7,0.6
Ibadan,2022-10-13T18:00,22.9,100,3.9,0.5
Ibadan,2022-10-13T19:00,22.4,100,1.1,0.1
Ibadan,2022-10-13T20:00,22.2,100,3.3,0.0
Ibadan,2022-10-13T21:00,22.0,100,3.0,0.0
Ibadan,2022-10-13T22:00,21.8,100,3.6,0.0
Ibadan,2022-10-13T23:00,21.7,100,4.7,0.0
Ibadan,2022-10-14T00:00,22.2,99,2.9,0.0
Ibadan,2022-10-14T01:00,21.8,100,2.4,0.0
Ibadan,2022-10-14T02:00,21.8,99,1.9,0.0
Ibadan,2022-10-14T03:00,21.5,99,2.5,0.0
Ibadan,2022-10-14T04:00,21.9,99,1.8,0.0
Ibadan,2022-10-14T05:00,21.6,99,1.9,0.0
Ibadan,2022-10-14T06:00,21.5,100,2.1,0.0
Ibadan,2022-10-14T07:00,21.7,99,2.1,0.0
Ibadan,2022-10-14T08:00,22.7,94,2.3,0.0
Ibadan,2022-10-14T09:00,24.2,88,0.5,0.0
Ibadan,2022-10-14T10:00,25.6,83,4.1,0.0
Ibadan,2022-10-14T11:00,26.8,76,4.2,0.1
Ibadan,2022-10-14T12:00,28.4,68,6.2,0.0
Ibadan,2022-10-14T13:00,28.5,67,6.7,0.0
Ibadan,2022-10-14T14:00,28.7,67,6.3,0.0
Ibadan,2022-10-14T15:00,29.4,66,5.1,0.0
Ibadan,2022-10-14T16:00,24.2,86,17.8,5.9
Ibadan,2022-10-14T17:00,22.9,94,6.2,2.2
Ibadan,2022-10-14T18:00,22.9,96,4.0,0.3
Ibadan,2022-10-14T19:00,22.2,99,2.5,0.0
Ibadan,2022-10-14T20:00,21.6,99,2.6,0.0
Ibadan,2022-10-14T21:00,21.5,99,4.7,0.0
Ibadan,2022-10-14T22:00,21.2,100,2.9,0.0
Ibadan,2022-10-14T23:00,21.0,100,3.1,0.0
Ibadan,2022-10-15T00:00,21.3,99,4.3,0.0
Ibadan,2022-10-15T01:00,22.2,99,1.6,0.0
Ibadan,2022-10-15T02:00,21.9,100,2.2,3.0
Ibadan,2022-10-15T03:00,21.7,100,4.5,2.7
Ibadan,2022-10-15T04:00,21.7,100,3.4,0.2
Ibadan,2022-10-15T05:00,21.6,100,3.5,0.3
Ibadan,2022-10-15T06:00,21.5,100,2.4,0.2
Ibadan,2022-10-15T07:00,21.6,100,2.3,0.2
Ibadan,2022-10-15T08:00,22.6,94,5.9,0.1
Ibadan,2022-10-15T09:00,24.2,89,7.0,0.1
Ibadan,2022-10-15T10:00,25.8,83,8.4,0.0
Ibadan,2022-10-15T11:00,26.6,76,8.7,0.1
Ibadan,2022-10-15T12:00,27.6,72,8.3,0.2
Ibadan,2022-10-15T13:00,26.9,74,5.2,0.0
Ibadan,2022-10-15T14:00,26.9,75,3.4,0.0
Ibadan,2022-10-15T15:00,28.4,68,4.0,0.0
Ibadan,2022-10-15T16:00,28.5,68,7.0,0.0
Ibadan,2022-10-15T17:00,23.7,85,15.7,0.2
Ibadan,2022-10-15T18:00,22.7,88,8.7,0.2
Ibadan,2022-10-15T19:00,22.0,92,4.2,0.6
Ibadan,2022-10-15T20:00,21.5,100,5.7,1.3
Ibadan,2022-10-15T21:00,21.5,100,4.2,1.2
Ibadan,2022-10-15T22:00,21.6,100,1.9,0.4
Ibadan,2022-10-15T23:00,21.5,100,4.2,0.5
Ibadan,2022-10-16T00:00,21.4,99,2.8,0.2
Ibadan,2022-10-16T01:00,21.6,97,3.1,0.0
Ibadan,2022-10-16T02:00,21.6,99,1.8,0.0
Ibadan,2022-10-16T03:00,21.6,98,1.3,0.0
Ibadan,2022-10-16T04:00,20.9,99,2.5,0.0
Ibadan,2022-10-16T05:00,20.4,100,4.0,0.0
Ibadan,2022-10-16T06:00,20.4,100,3.9,0.0
Ibadan,2022-10-16T07:00,21.0,99,2.9,0.0
Ibadan,2022-10-16T08:00,22.4,95,2.5,0.0
Ibadan,2022-10-16T09:00,24.3,87,4.2,0.0
Ibadan,2022-10-16T10:00,25.9,80,3.9,0.0
Ibadan,2022-10-16T11:00,27.2,73,3.3,0.0
Ibadan,2022-10-16T12:00,28.9,64,3.1,0.0
Ibadan,2022-10-16T13:00,28.9,70,0.4,0.0
Ibadan,2022-10-16T14:00,30.2,64,1.3,0.0
Ibadan,2022-10-16T15:00,30.4,62,3.1,0.0
Ibadan,2022-10-16T16:00,29.8,62,5.3,0.1
Ibadan,2022-10-16T17:00,28.2,70,10.2,0.0
Ibadan,2022-10-16T18:00,26.1,80,8.4,0.0
Ibadan,2022-10-16T19:00,24.2,92,8.1,0.0
Ibadan,2022-10-16T20:00,23.6,96,7.6,0.0
Ibadan,2022-10-16T21:00,23.3,97,5.8,0.0
Ibadan,2022-10-16T22:00,23.0,98,6.5,0.0
Ibadan,2022-10-16T23:00,22.6,99,5.5,0.0
Ibadan,2022-10-17T00:00,22.4,100,4.4,0.0
Ibadan,2022-10-17T01:00,21.8,99,4.3,0.0
Ibadan,2022-10-17T02:00,22.4,99,4.7,0.0
Ibadan,2022-10-17T03:00,22.4,100,6.5,0.0
Ibadan,2022-10-17T04:00,22.3,99,5.4,0.0
Ibadan,2022-10-17T05:00,22.4,98,4.0,0.0
Ibadan,2022-10-17T06:00,22.5,97,3.6,0.0
Ibadan,2022-10-17T07:00,22.5,97,3.3,0.0
Ibadan,2022-10-17T08:00,23.2,93,2.8,0.0
Ibadan,2022-10-17T09:00,24.3,87,3.8,0.0
Ibadan,2022-10-17T10:00,26.2,77,3.8,0.0
Ibadan,2022-10-17T11:00,27.8,69,5.7,0.0
Ibadan,2022-10-17T12:00,28.8,63,7.0,0.0
Ibadan,2022-10-17T13:00,29.2,69,6.5,0.0
Ibadan,2022-10-17T14:00,29.7,66,6.1,0.0
Ibadan,2022-10-17T15:00,28.6,68,9.7,0.0
Ibadan,2022-10-17T16:00,27.5,72,8.5,0.4
Ibadan,2022-10-17T17:00,26.7,79,6.0,0.0
Ibadan,2022-10-17T18:00,26.1,83,6.3,0.0
Ibadan,2022-10-17T19:00,24.7,91,6.0,0.0
Ibadan,2022-10-17T20:00,23.9,95,5.4,0.0
Ibadan,2022-10-17T21:00,23.5,97,6.5,0.0
Ibadan,2022-10-17T22:00,23.4,98,9.0,0.0
Ibadan,2022-10-17T23:00,23.2,99,7.6,0.0
Ibadan,2022-10-18T00:00,22.9,99,6.7,0.0
Ibadan,2022-10-18T01:00,23.4,99,5.7,0.0
Ibadan,2022-10-18T02:00,23.7,96,3.8,0.0
Ibadan,2022-10-18T03:00,23.8,95,3.4,0.0
Ibadan,2022-10-18T04:00,23.6,96,3.7,0.0
Ibadan,2022-10-18T05:00,23.4,97,4.5,0.0
Ibadan,2022-10-18T06:00,23.4,97,4.0,0.0
Ibadan,2022-10-18T07:00,23.5,96,5.4,0.0
Ibadan,2022-10-18T08:00,24.0,93,6.1,0.0
Ibadan,2022-10-18T09:00,25.6,84,5.6,0.0
Ibadan,2022-10-18T10:00,27.0,77,4.1,0.1
Ibadan,2022-10-18T11:00,27.8,75,4.1,0.0
Ibadan,2022-10-18T12:00,28.3,73,5.0,0.0
Ibadan,2022-10-18T13:00,28.7,73,4.9,0.0
Ibadan,2022-10-18T14:00,29.9,67,3.3,0.0
Ibadan,2022-10-18T15:00,30.2,65,4.0,0.0
Ibadan,2022-10-18T16:00,26.3,81,10.9,0.3
Ibadan,2022-10-18T17:00,25.4,85,12.6,0.2
Ibadan,2022-10-18T18:00,24.5,87,8.0,0.1
Ibadan,2022-10-18T19:00,23.7,94,6.8,0.0
Ibadan,2022-10-18T20:00,23.1,98,4.4,0.0
Ibadan,2022-10-18T21:00,22.9,99,4.7,0.0
Ibadan,2022-10-18T22:00,22.5,99,5.9,0.0
Ibadan,2022-10-18T23:00,22.3,98,5.4,0.0
Ibadan,2022-10-19T00:00,22.2,98,6.3,0.0
Ibadan,2022-10-19T01:00,22.4,99,6.1,0.0
Ibadan,2022-10-19T02:00,22.4,99,6.3,0.0
Ibadan,2022-10-19T03:00,22.5,99,5.6,0.0
Ibadan,2022-10-19T04:00,22.6,99,4.0,0.0
Ibadan,2022-10-19T05:00,22.6,98,4.0,0.0
Ibadan,2022-10-19T06:00,22.7,97,4.2,0.0
